[Fri Feb  5 11:48:37.516 2010] 0.079 sec [all/2/rel 2 (0,20)] [*] run
[Fri Feb  5 11:48:38.020 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runn
[Fri Feb  5 11:50:38.444 2010] 0.001 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 11:50:39.419 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] run
[Fri Feb  5 11:50:39.889 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runn
[Fri Feb  5 11:54:21.902 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 11:54:22.750 2010] 0.069 sec [all/2/rel 2 (0,20)] [*] run
[Fri Feb  5 11:54:23.624 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runn
[Fri Feb  5 11:55:03.844 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 11:55:05.922 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] rj
[Fri Feb  5 11:55:06.352 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] rjh
[Fri Feb  5 11:55:06.921 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] rjhj
[Fri Feb  5 11:55:07.483 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] rjhjh
[Fri Feb  5 11:55:07.950 2010] 0.003 sec [all/2/rel 0 (0,20)] [*] rjhjhhh
[Fri Feb  5 11:55:08.402 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] rjhjhhhhh
[Fri Feb  5 11:55:09.124 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] rjhjhhhh
[Fri Feb  5 11:55:09.597 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] rjhjhhhhhh
[Fri Feb  5 11:55:10.075 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] rjhjhhhhhhh
[Fri Feb  5 11:55:10.503 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] rjhjhhhhhhhh
[Fri Feb  5 11:55:13.073 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 11:55:27.005 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 11:55:28.192 2010] 0.027 sec [all/2/rel 0 (0,20)] [*] ri
[Fri Feb  5 11:55:28.651 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] riuy
[Fri Feb  5 11:55:29.256 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] riu
[Fri Feb  5 11:55:29.659 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] riuyu
[Fri Feb  5 11:55:30.088 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] riuyuy
[Fri Feb  5 11:55:30.590 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] riuyuyu
[Fri Feb  5 11:55:32.813 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] riuy
[Fri Feb  5 11:55:33.551 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] riu
[Fri Feb  5 11:55:34.005 2010] 0.004 sec [all/2/rel 0 (0,20)] [*] ri
[Fri Feb  5 11:55:35.414 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 11:56:32.794 2010] 0.014 sec [all/2/rel 0 (0,20)] [*] sd
[Fri Feb  5 11:56:33.745 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] sdf
[Fri Feb  5 11:56:34.175 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] sdff
[Fri Feb  5 11:56:34.685 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] sdfff
[Fri Feb  5 11:56:35.058 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] sdffff
[Fri Feb  5 11:56:35.644 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] sdfffff
[Fri Feb  5 11:56:36.376 2010] 0.002 sec [all/2/rel 0 (0,20)] [*] sdfffffdf
[Fri Feb  5 11:56:36.876 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] sdfffffdfsdf
[Fri Feb  5 11:56:37.296 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] sdfffffdfsd
[Fri Feb  5 11:56:39.818 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 11:57:15.440 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 11:57:16.625 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ll
[Fri Feb  5 11:57:17.053 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] lll
[Fri Feb  5 11:57:17.495 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] llll
[Fri Feb  5 11:57:18.463 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] lllll
[Fri Feb  5 11:57:18.959 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] llllll
[Fri Feb  5 11:57:19.441 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] lllllll
[Fri Feb  5 11:57:19.862 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] llllllll
[Fri Feb  5 11:57:20.471 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] lllllllll
[Fri Feb  5 11:57:20.879 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] llllllllll
[Fri Feb  5 11:57:21.399 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] lllllllllll
[Fri Feb  5 11:57:21.838 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] llllllllllll
[Fri Feb  5 11:57:22.488 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] lllllllllllll
[Fri Feb  5 11:57:23.006 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] lllllllllllllll
[Fri Feb  5 11:57:23.434 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] llllllllllllll
[Fri Feb  5 11:57:23.892 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] llllllllllll
[Fri Feb  5 11:57:24.394 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] lllllllllll
[Fri Feb  5 12:00:43.890 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] llllllllll
[Fri Feb  5 12:00:44.316 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] lllllllll
[Fri Feb  5 12:00:44.767 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] llllllll
[Fri Feb  5 12:00:46.259 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 12:00:56.801 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ar
[Fri Feb  5 12:00:57.222 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] aro
[Fri Feb  5 12:01:00.617 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] arou
[Fri Feb  5 12:01:01.423 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] aroun
[Fri Feb  5 12:02:00.865 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] arou
[Fri Feb  5 12:02:01.311 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] aro
[Fri Feb  5 12:02:01.776 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ar
[Fri Feb  5 12:02:02.706 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ar
[Fri Feb  5 12:02:05.050 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] aro
[Fri Feb  5 12:02:05.844 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] arou
[Fri Feb  5 12:02:06.550 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] aroun
[Fri Feb  5 12:02:08.380 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] arou
[Fri Feb  5 12:02:10.101 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 12:02:17.088 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 12:02:19.807 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 12:02:23.280 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 12:02:25.276 2010] 0.002 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 12:02:29.580 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 12:02:32.529 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] gr
[Fri Feb  5 12:02:34.265 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ar
[Fri Feb  5 12:02:34.743 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] aro
[Fri Feb  5 12:03:14.552 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ar
[Fri Feb  5 12:03:17.545 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ar
[Fri Feb  5 12:03:19.681 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] aro
[Fri Feb  5 12:03:20.642 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ar
[Fri Feb  5 12:03:22.200 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] aro
[Fri Feb  5 12:03:22.683 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] arou
[Fri Feb  5 12:03:23.152 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] aroun
[Fri Feb  5 12:03:23.749 2010] 0.058 sec [all/2/rel 1 (0,20)] [*] around
[Fri Feb  5 12:03:26.356 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] aroun
[Fri Feb  5 12:03:46.233 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 12:14:14.449 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runn
[Fri Feb  5 12:14:17.763 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runni
[Fri Feb  5 12:14:20.986 2010] 0.067 sec [all/2/rel 2 (0,20)] [*] running
[Fri Feb  5 12:14:22.874 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runnin
[Fri Feb  5 12:15:09.090 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] run
[Fri Feb  5 12:15:43.527 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 12:15:58.709 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Fri Feb  5 12:17:39.941 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runn
[Fri Feb  5 12:17:43.353 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runni
[Fri Feb  5 12:17:46.036 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] running
[Fri Feb  5 12:17:50.776 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] run
[Fri Feb  5 12:17:52.785 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Sat Feb  6 12:41:50.798 2010] 0.064 sec [all/2/rel 0 (0,20)] [*] sdfsdf
[Sat Feb  6 12:50:53.521 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] sdfd
[Sat Feb  6 12:51:30.616 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] sdfs
[Sat Feb  6 13:00:09.033 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] sdfgd
[Sat Feb  6 13:03:25.425 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runni
[Sat Feb  6 13:03:30.329 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runn
[Sat Feb  6 13:03:37.445 2010] 0.089 sec [all/2/rel 2 (0,20)] [*] run
[Sat Feb  6 13:05:42.736 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Sat Feb  6 13:06:03.185 2010] 0.007 sec [all/2/rel 1 (0,20)] [*] around
[Sat Feb  6 13:06:39.954 2010] 0.020 sec [all/2/rel 2 (0,20)] [*] run
[Sat Feb  6 13:10:45.081 2010] 0.069 sec [all/2/rel 2 (0,20)] [*] run
[Sat Feb  6 13:12:19.874 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] er
[Sat Feb  6 13:13:13.420 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runn
[Sat Feb  6 13:13:15.911 2010] 0.022 sec [all/2/rel 2 (0,20)] [*] run
[Sat Feb  6 13:22:32.086 2010] 0.062 sec [all/2/rel 2 (0,20)] [*] run
[Sat Feb  6 13:27:38.875 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Sat Feb  6 13:27:39.811 2010] 0.071 sec [all/2/rel 2 (0,20)] [*] run
[Sat Feb  6 13:30:35.371 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Sat Feb  6 13:30:36.100 2010] 0.029 sec [all/2/rel 2 (0,20)] [*] run
[Sat Feb  6 13:31:05.914 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] qw
[Sat Feb  6 13:31:09.696 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Sat Feb  6 13:31:10.059 2010] 0.028 sec [all/2/rel 2 (0,20)] [*] run
[Sat Feb  6 13:31:10.567 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runn
[Sat Feb  6 13:32:03.882 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Sat Feb  6 13:32:04.753 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] run
[Sat Feb  6 13:32:27.960 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Sat Feb  6 13:33:40.514 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Sat Feb  6 13:33:41.476 2010] 0.086 sec [all/2/rel 2 (0,20)] [*] run
[Sat Feb  6 13:34:19.413 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] df
[Sat Feb  6 13:34:42.238 2010] 0.066 sec [all/2/rel 0 (0,20)] [*] po
[Sat Feb  6 13:34:42.664 2010] 0.082 sec [all/2/rel 1 (0,20)] [*] pop
[Sat Feb  6 13:34:43.008 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] popo
[Sat Feb  6 13:34:43.340 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] popor
[Sat Feb  6 14:13:44.310 2010] 0.035 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:15:30.831 2010] 0.004 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:15:35.609 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:15:49.028 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:17:11.520 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:17:11.900 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:17:16.505 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:18:24.035 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:18:27.337 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:18:32.298 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:18:39.863 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:18:43.844 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:19:28.760 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:19:41.168 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runni
[Sat Feb  6 14:19:49.874 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runni
[Sat Feb  6 14:19:53.890 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runni
[Sat Feb  6 14:26:52.621 2010] 0.068 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:26:59.256 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:27:01.840 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:27:03.898 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:27:07.079 2010] 0.020 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:27:09.850 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:27:26.995 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] run
[Sat Feb  6 14:27:32.074 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runn
[Sat Feb  6 14:27:35.929 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runn
[Sat Feb  6 14:28:12.755 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runni
[Sat Feb  6 14:28:15.136 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runni
[Sat Feb  6 14:28:18.121 2010] 0.028 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:28:24.098 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running a
[Sat Feb  6 14:28:27.055 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running ar
[Sat Feb  6 14:28:30.281 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running ar
[Sat Feb  6 14:28:33.498 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running ar
[Sat Feb  6 14:28:35.361 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running ar
[Sat Feb  6 14:28:54.771 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running ar
[Sat Feb  6 14:30:09.266 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running ar
[Sat Feb  6 14:34:22.559 2010] 0.013 sec [all/2/rel 0 (0,20)] [*] runnin
[Sat Feb  6 14:34:23.610 2010] 0.086 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:34:27.502 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:34:29.018 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:34:44.636 2010] 0.043 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:34:46.046 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:34:53.785 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runnin
[Sat Feb  6 14:34:56.998 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:35:47.608 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:37:23.270 2010] 0.000 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:37:24.465 2010] 0.019 sec [all/2/rel 0 (0,20)] [*] running a
[Sat Feb  6 14:37:27.595 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running ar
[Sat Feb  6 14:37:30.030 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running arounf]d
[Sat Feb  6 14:37:31.380 2010] 0.015 sec [all/2/rel 1 (0,20)] [*] running around
[Sat Feb  6 14:37:34.745 2010] 0.000 sec [all/2/rel 1 (0,20)] [*] running around
[Sat Feb  6 14:37:37.013 2010] 0.023 sec [all/2/rel 0 (0,20)] [*] running around the
[Sat Feb  6 14:37:41.680 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running around the
[Sat Feb  6 14:37:50.742 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running aro
[Sat Feb  6 14:37:52.330 2010] 0.016 sec [all/2/rel 0 (0,20)] [*] running arou
[Sat Feb  6 14:37:53.488 2010] 0.000 sec [all/2/rel 1 (0,20)] [*] running around
[Sat Feb  6 14:37:56.123 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running around the
[Sat Feb  6 14:37:58.818 2010] 0.022 sec [all/2/rel 0 (0,20)] [*] running around the block
[Sat Feb  6 14:40:04.802 2010] 0.000 sec [scan/2/rel 0 (0,20)] [activity_core] 
[Sat Feb  6 14:40:18.464 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] runnin
[Sat Feb  6 14:40:27.089 2010] 0.080 sec [all/2/rel 2 (0,20)] [*] running
[Sat Feb  6 14:46:41.079 2010] 0.026 sec [all/2/rel 0 (0,20)] [*] running a
[Sat Feb  6 14:48:17.692 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] running ar
[Sat Feb  6 14:48:21.649 2010] 0.064 sec [all/2/rel 1 (0,20)] [*] running around
[Sat Feb  6 14:50:44.676 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] and
[Sat Feb  6 14:50:50.596 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] and
[Sat Feb  6 14:50:56.472 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] and the
[Sat Feb  6 14:50:57.703 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] and the rest
[Sat Feb  6 14:51:03.515 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:51:12.071 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] and
[Sat Feb  6 14:51:20.371 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Sat Feb  6 14:51:21.432 2010] 0.000 sec [all/2/rel 0 (0,20)] [*] ru
[Sat Feb  6 14:51:24.773 2010] 0.000 sec [scan/2/rel 97 (0,20)] [*] 
[Mon Feb  8 20:15:47.883 2010] 0.009 sec [scan/2/rel 0 (0,20)] [activity_core] 
[Tue Feb  9 09:56:10.690 2010] 0.000 sec [scan/2/rel 1 (0,20)] [user_core] 
[Tue Feb  9 09:58:45.497 2010] 0.013 sec [scan/2/rel 0 (0,20)] [activity_core] 
[Tue Feb  9 13:17:36.008 2010] 0.000 sec [scan/2/rel 1 (0,20)] [user_core] 
[Wed Feb 10 11:09:20.190 2010] 0.004 sec [scan/2/rel 1 (0,20)] [user_core] 
[Wed Feb 10 11:23:46.692 2010] 0.000 sec [scan/2/rel 1 (0,20)] [user_core] 
[Wed Feb 10 13:34:50.165 2010] 0.000 sec [scan/2/rel 0 (0,20)] [activity_core] 
[Wed Feb 10 13:35:27.693 2010] 0.000 sec [scan/2/rel 0 (0,20)] [activity_core] 
[Wed Feb 10 13:44:02.369 2010] 0.000 sec [scan/2/rel 0 (0,20)] [activity_core] 
[Wed Feb 10 13:44:41.262 2010] 0.000 sec [scan/2/rel 0 (0,20)] [activity_core] 
[Wed Feb 10 13:46:35.259 2010] 0.000 sec [scan/2/rel 0 (0,20)] [activity_core] 
[Wed Feb 10 13:49:18.540 2010] 0.000 sec [scan/2/rel 0 (0,20)] [activity_core] 
[Wed Apr 28 10:02:04.893 2010] 0.011 sec [scan/2/rel 43181 (0,14)] [*] 
[Wed Apr 28 10:02:18.041 2010] 0.004 sec [scan/2/rel 43181 (0,14)] [*] 
[Wed Apr 28 10:03:25.869 2010] 0.000 sec [scan/5/rel 38 (0,14)] [*] 
[Wed Apr 28 10:03:25.879 2010] 0.004 sec [scan/2/rel 43181 (0,14)] [*] 
[Wed Apr 28 10:03:25.884 2010] 0.000 sec [scan/2/rel 130 (0,14)] [*] 
[Wed Apr 28 10:04:52.287 2010] 0.000 sec [scan/5/rel 38 (0,14)] [*] 
[Wed Apr 28 10:04:52.297 2010] 0.004 sec [scan/2/rel 43181 (0,14)] [*] 
[Wed Apr 28 10:04:52.304 2010] 0.000 sec [scan/2/rel 130 (0,14)] [*] 
[Wed Apr 28 10:06:09.382 2010] 0.000 sec [scan/5/rel 38 (0,5)] [*] 
[Wed Apr 28 10:06:09.391 2010] 0.004 sec [scan/2/rel 43181 (0,14)] [*] 
[Wed Apr 28 10:06:09.398 2010] 0.000 sec [scan/2/rel 130 (0,14)] [*] 
[Wed Apr 28 10:07:24.970 2010] 0.000 sec [scan/5/rel 38 (0,5)] [*] 
[Wed Apr 28 10:07:24.980 2010] 0.004 sec [scan/2/rel 43181 (0,14)] [*] 
[Wed Apr 28 10:07:24.988 2010] 0.000 sec [scan/2/rel 130 (0,5)] [*] 
[Wed Apr 28 10:07:40.323 2010] 0.024 sec [all/5/rel 0 (0,5)] [*] draw
[Wed Apr 28 10:07:40.327 2010] 0.000 sec [all/2/rel 1 (0,14)] [*] draw
[Wed Apr 28 10:07:40.350 2010] 0.000 sec [all/2/rel 1 (0,5)] [*] draw
[Wed Apr 28 10:07:50.854 2010] 0.029 sec [all/5/rel 0 (0,5)] [*] jane
[Wed Apr 28 10:07:50.858 2010] 0.000 sec [all/2/rel 8 (0,14)] [*] jane
[Wed Apr 28 10:07:50.903 2010] 0.000 sec [all/2/rel 0 (0,5)] [*] jane
[Wed Apr 28 10:07:57.072 2010] 0.000 sec [all/5/rel 0 (0,5)] [*] jane
[Wed Apr 28 10:07:57.075 2010] 0.000 sec [all/2/rel 8 (0,14)] [*] jane
[Wed Apr 28 10:07:57.080 2010] 0.000 sec [all/2/rel 0 (0,5)] [*] jane
[Wed Apr 28 10:08:34.778 2010] 0.000 sec [all/5/rel 0 (0,5)] [*] jane
[Wed Apr 28 10:08:34.781 2010] 0.000 sec [all/2/rel 8 (0,14)] [*] jane
[Wed Apr 28 10:08:34.787 2010] 0.000 sec [all/2/rel 0 (0,5)] [*] jane
[Wed Apr 28 10:08:44.662 2010] 0.000 sec [scan/5/rel 38 (0,5)] [*] 
[Wed Apr 28 10:08:44.674 2010] 0.005 sec [scan/2/rel 43181 (0,14)] [*] 
[Wed Apr 28 10:08:44.682 2010] 0.000 sec [scan/2/rel 130 (0,5)] [*] 
[Wed Apr 28 10:09:13.593 2010] 0.000 sec [scan/5/rel 38 (0,5)] [*] 
[Wed Apr 28 10:09:13.603 2010] 0.004 sec [scan/2/rel 43181 (0,14)] [*] 
[Wed Apr 28 10:09:13.612 2010] 0.000 sec [scan/2/rel 130 (0,5)] [*] 
[Wed Apr 28 10:09:37.431 2010] 0.000 sec [scan/5/rel 38 (0,5)] [*] 
[Wed Apr 28 10:09:37.441 2010] 0.004 sec [scan/2/rel 43181 (0,14)] [*] 
[Wed Apr 28 10:09:37.449 2010] 0.000 sec [scan/2/rel 130 (0,5)] [*] 
[Wed Apr 28 10:10:02.872 2010] 0.000 sec [scan/5/rel 38 (0,5)] [*] 
[Wed Apr 28 10:10:02.884 2010] 0.004 sec [scan/2/rel 43181 (0,5)] [*] 
[Wed Apr 28 10:10:02.891 2010] 0.000 sec [scan/2/rel 130 (0,5)] [*] 
[Wed Apr 28 10:10:08.459 2010] 0.000 sec [scan/5/rel 0 (5,5)] [*] 
[Wed Apr 28 10:10:08.465 2010] 0.004 sec [scan/2/rel 43181 (5,5)] [*] 
[Wed Apr 28 10:10:08.471 2010] 0.000 sec [scan/2/rel 130 (5,5)] [*] 
[Wed Apr 28 10:11:33.900 2010] 0.000 sec [scan/5/rel 38 (0,5)] [*] 
[Wed Apr 28 10:11:33.909 2010] 0.004 sec [scan/2/rel 43181 (0,5)] [*] 
[Wed Apr 28 10:11:33.913 2010] 0.000 sec [scan/2/rel 130 (0,5)] [*] 
[Wed Apr 28 10:12:06.670 2010] 0.000 sec [scan/5/rel 38 (0,5)] [*] 
[Wed Apr 28 10:12:06.679 2010] 0.004 sec [scan/2/rel 43181 (0,5)] [*] 
[Wed Apr 28 10:12:06.683 2010] 0.000 sec [scan/2/rel 130 (0,5)] [*] 
[Wed Apr 28 10:12:32.323 2010] 0.027 sec [all/5/rel 0 (0,5)] [*] tribal
[Wed Apr 28 10:12:32.347 2010] 0.000 sec [all/2/rel 1 (0,5)] [*] tribal
[Wed Apr 28 10:12:32.353 2010] 0.000 sec [all/2/rel 0 (0,5)] [*] tribal
[Wed Apr 28 10:12:40.170 2010] 0.000 sec [all/5/rel 0 (0,5)] [*] tribal
[Wed Apr 28 10:12:40.174 2010] 0.000 sec [all/2/rel 1 (0,5)] [*] tribal
[Wed Apr 28 10:12:40.178 2010] 0.000 sec [all/2/rel 0 (0,5)] [*] tribal
[Wed Apr 28 10:12:49.773 2010] 0.072 sec [all/5/rel 0 (0,5)] [*] jane
